   Step           Lx          Atoms         Temp          PotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz      
     22800   8.490032              64   268.08445     -420.69052      8.490032       8.490032       8.490032       14738.193      18947.888      13060.225      12206.465    
     22900   8.4900957             64   278.18669     -420.86         8.4900957      8.4900957      8.4900957      12841.597      12795.098      12815.15       12914.544    
     23000   8.4901596             64   308.28937     -421.02994      8.4901596      8.4901596      8.4901596      12322.187      12894.748      10776.329      13295.485    
     23100   8.4902238             64   309.0928      -420.28597      8.4902238      8.4902238      8.4902238      17302.111      16434.06       16344.605      19127.667    
     23200   8.4902883             64   319.08637     -420.17799      8.4902883      8.4902883      8.4902883      17832.132      18782.342      18598.344      16115.712    
     23300   8.4903532             64   306.8311      -420.68001      8.4903532      8.4903532      8.4903532      14760.627      16262.682      14505.437      13513.762    
     23400   8.4904183             64   303.5122      -421.00754      8.4904183      8.4904183      8.4904183      13234.475      12198.167      10351.099      17154.158    
     23500   8.4904837             64   295.58596     -421.04379      8.4904837      8.4904837      8.4904837      11963.665      17752.497      8904.7234      9233.7755    
     23600   8.4905494             64   302.73333     -420.99254      8.4905494      8.4905494      8.4905494      12561.575      15481.77       13003.628      9199.3273    
     23700   8.4906153             64   341.03453     -420.72343      8.4906153      8.4906153      8.4906153      14483.609      12742.882      16779.717      13928.229    
     23800   8.4906815             64   332.12923     -420.41943      8.4906815      8.4906815      8.4906815      16892.211      11947.84       17263.855      21464.937    
     23900   8.490748              64   267.75439     -420.34797      8.490748       8.490748       8.490748       16022.437      16848.318      13322.018      17896.977    
     24000   8.4908148             64   297.30964     -420.89322      8.4908148      8.4908148      8.4908148      12630.815      15363.377      12594.72       9934.349     
     24100   8.4908819             64   349.56755     -421.34059      8.4908819      8.4908819      8.4908819      11057.121      10833.554      10648.41       11689.4      
     24200   8.4909492             64   264.28883     -420.58917      8.4909492      8.4909492      8.4909492      13890.451      15865.858      12153.535      13651.96     
     24300   8.4910167             64   323.90447     -420.88961      8.4910167      8.4910167      8.4910167      13483.015      12806.96       12164.704      15477.382    
     24400   8.4910846             64   329.02508     -420.61513      8.4910846      8.4910846      8.4910846      14625.718      15214.082      15484.717      13178.355    
     24500   8.4911527             64   291.53261     -420.2787       8.4911527      8.4911527      8.4911527      15892.218      14242.613      14528.767      18905.273    
     24600   8.491221              64   263.01985     -420.65171      8.491221       8.491221       8.491221       13517.779      12855.937      13357.309      14340.09     
     24700   8.4912897             64   323.64351     -421.40438      8.4912897      8.4912897      8.4912897      9196.7374      8303.0179      10653.74       8633.4546    
     24800   8.4913585             64   280.60997     -420.94512      8.4913585      8.4913585      8.4913585      11718.603      10321.508      11950.174      12884.126    
     24900   8.4914276             64   305.86059     -420.76323      8.4914276      8.4914276      8.4914276      12671.054      8596.8457      17897.655      11518.661    
     25000   8.4914969             64   358.6559      -420.71819      8.4914969      8.4914969      8.4914969      14044.771      14928.69       14175.73       13029.892    
     25100   8.4915666             64   341.26214     -420.14484      8.4915666      8.4915666      8.4915666      18038.809      15372.141      22240.94       16503.345    
     25200   8.4916365             64   324.38418     -420.14176      8.4916365      8.4916365      8.4916365      17315.028      16652.439      16705.133      18587.512    
     25300   8.4917068             64   297.95345     -420.7056       8.4917068      8.4917068      8.4917068      14138.222      16336.909      13163.233      12914.523    
     25400   8.4917773             64   282.15449     -420.90931      8.4917773      8.4917773      8.4917773      11949.329      17045.015      12139.857      6663.116     
     25500   8.491848              64   257.73275     -420.83658      8.491848       8.491848       8.491848       11788.85       15450.473      11352.051      8564.0244    
     25600   8.491919              64   313.01394     -421.09155      8.491919       8.491919       8.491919       10780.064      12412.604      6736.9161      13190.673    
     25700   8.4919902             64   319.06073     -420.61237      8.4919902      8.4919902      8.4919902      13761.667      15074.55       13699.274      12511.177    
     25800   8.4920616             64   298.36614     -420.31717      8.4920616      8.4920616      8.4920616      15971.625      22035.413      16454.946      9424.5151    
     25900   8.4921333             64   289.98736     -420.70098      8.4921333      8.4921333      8.4921333      12863.131      16771.299      11215.347      10602.748    
     26000   8.4922053             64   288.12755     -420.98961      8.4922053      8.4922053      8.4922053      11216.023      13463.637      9996.9611      10187.469    
     26100   8.4922775             64   281.56899     -420.87909      8.4922775      8.4922775      8.4922775      11231.385      11176.185      10264.147      12253.822    
     26200   8.4923498             64   332.45166     -421.09182      8.4923498      8.4923498      8.4923498      10576.661      15184.405      9399.8474      7145.7312    
     26300   8.4924224             64   346.69726     -420.95697      8.4924224      8.4924224      8.4924224      10838.123      12263.243      9605.5508      10645.574    
     26400   8.4924953             64   278.96699     -420.27161      8.4924953      8.4924953      8.4924953      13758.257      10729.069      11864.604      18681.097    
     26500   8.4925684             64   301.03071     -420.77365      8.4925684      8.4925684      8.4925684      11602.11       14426.673      10854.649      9525.0073    
     26600   8.4926417             64   299.29529     -421.25646      8.4926417      8.4926417      8.4926417      8080.0932      9061.355       10127.97       5050.9551    
     26700   8.4927152             64   263.3733      -420.98259      8.4927152      8.4927152      8.4927152      9366.598       10896.018      11982.054      5221.7216    
     26800   8.4927889             64   314.54193     -420.98018      8.4927889      8.4927889      8.4927889      10592.585      11049.933      12740.751      7987.072     
     26900   8.4928628             64   335.16987     -420.75806      8.4928628      8.4928628      8.4928628      12527.938      14149.322      9363.5244      14070.967    
     27000   8.4929369             64   262.68503     -420.26525      8.4929369      8.4929369      8.4929369      13762.329      15146.419      16285.367      9855.2002    
